idDBLP,title,authors,venue,year,Row_ID,duplicate
conf/sigmod/VitterW99,approximate computation of multidimensional aggregates of sparse data using wavelets,"j vitter, m wang",sigmod conference,1999,947,-1
journals/tods/WijesekeraJPH03,removing permissions in the flexible authorization framework,"d wijesekera, s jajodia, f parisi-presicce, ? hagstršm",acm trans. database syst.,2003,948,-1
conf/sigmod/IvesFFLW99,an adaptive query execution system for data integration,"z ives, d florescu, m friedman, a levy, d weld",sigmod conference,1999,949,-1
journals/tods/TaoP03,spatial queries in dynamic environments,"y tao, d papadias",acm trans. database syst.,2003,950,-1
conf/sigmod/BlohsfeldKS99,a comparison of selectivity estimators for range queries on metric attributes,"b blohsfeld, d korus, b seeger",sigmod conference,1999,951,-1
journals/tods/Jimenez-PerisPAK03,are quorums an alternative for data replication?,"r jimžnez-peris, m pati–o-mart’nez, g alonso, b kemme",acm trans. database syst.,2003,952,-1
conf/sigmod/Jamil99,belief reasoning in mls deductive databases,h jamil,sigmod conference,1999,953,-1
journals/tods/LechtenborgerV03,on the computation of relational view complements,"j lechtenbšrger, g vossen",acm trans. database syst.,2003,954,-1
journals/tods/GunopulosKMSTS03,discovering all most specific sentences,"d gunopulos, r khardon, h mannila, s saluja, h toivonen, r sharm",acm trans. database syst.,2003,955,-1
conf/sigmod/ShanmugasundaramNSR99,efficient concurrency control for broadcast environments,"j shanmugasundaram, a nithrakashyap, r sivasankaran, k ramamritham",sigmod conference,1999,956,-1
journals/tods/KarpSP03,a simple algorithm for finding frequent elements in streams and bags,"r karp, s shenker, c papadimitriou",acm trans. database syst.,2003,957,-1
conf/sigmod/GehrkeGRL99,boat-optimistic decision tree construction,"j gehrke, v ganti, r ramakrishnan, w loh",sigmod conference,1999,958,-1
conf/sigmod/AdaliSS99,a multimedia presentation algebra,"s adali, m sapino, v subrahmanian",sigmod conference,1999,959,-1
journals/tods/BeneventanoBS03,description logics for semantic query optimization in object-oriented database systems,"d beneventano, s bergamaschi, c sartori",acm trans. database syst.,2003,960,-1
conf/sigmod/CruzJ99,a user-centered interface for querying distributed multimedia databases,"i cruz, k james",sigmod conference,1999,962,-1
journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94a,a tsql2 tutorial,"nodgrass, i ahn, g ariav, d batory, j clifford, c dyreson, r elmasri, f grandi, c jensen, w kšfer, n kline, k kulkarni, t leung, n lorentzos, j roddick, a segev, m soo, s sripada",sigmod record,1994,963,-1
conf/sigmod/MamoulisP99,integration of spatial join algorithms for processing multiple inputs,"n mamoulis, d papadias",sigmod conference,1999,964,-1
conf/sigmod/RundensteinerKZWLLN99,evolvable view environment (eve): non-equivalent view maintenance under schema changes,"e rundensteiner, a koeller, x zhang, a wyk, y li, a lee, a nica",sigmod conference,1999,965,-1
journals/sigmod/Qian94a,"announcements from nsf, nasa, and elsewhere",x qian,sigmod record,1994,966,-1
journals/sigmod/X94b,calls for papers / announcements,,sigmod record,1994,967,-1
conf/sigmod/NgLHM99,exploratory mining via constrained frequent set queries,"r ng, l lakshmanan, j han, t mah",sigmod conference,1999,968,-1
journals/sigmod/Datta94,research issues in databases for arcs: active rapidly changing data systems,a datta,sigmod record,1994,969,-1
conf/sigmod/WolfsonSXZC99,domino: databases for moving objects tracking,"o wolfson, a sistla, b xu, j zhou, s chamberlain",sigmod conference,1999,970,-1
conf/sigmod/BraumandlKK99,database patchwork on the internet,"r braumandl, a kemper, d kossmann",sigmod conference,1999,971,-1
journals/sigmod/Klein94,how to modify sql queries in order to guarantee sure answers,h klein,sigmod record,1994,972,-1
journals/sigmod/Chen94,database research at nthu and itri,a chen,sigmod record,1994,973,-1
conf/sigmod/LiuHBPT99,an xml-based wrapper generator for web information extraction,"l liu, w han, d buttler, c pu, w tang",sigmod conference,1999,974,-1
journals/sigmod/Group94,"response to the march 1994 odmg-93 commentary written by dr. won kim of unisql, inc",o group,sigmod record,1994,975,-1
conf/sigmod/AltinelABFSZ99,dbis-toolkit: adaptable middleware for large scale data delivery,"m altinel, d aksoy, t baby, m franklin, w shapiro, s zdonik",sigmod conference,1999,976,-1
conf/sigmod/Greer99,daytona and the fourth-generation language cymbal,r greer,sigmod conference,1999,977,-1
journals/sigmod/GlavitschSW94,metadata for integrating speech documents in a text retrieval system,"u glavitsch, p schšuble, m wechsler",sigmod record,1994,978,-1
journals/sigmod/ChenHKPW94,metadata for mixed-media access,"f chen, m hearst, j kupiec, j pedersen, l wilcox",sigmod record,1994,979,-1
conf/sigmod/TrisoliniLN99,data integration and warehousing in telecom italia,"s trisolini, m lenzerini, d nardi",sigmod conference,1999,980,-1
journals/sigmod/AndersonS94,sequoia 2000 metadata schema for satellite images,"j anderson, m stonebraker",sigmod record,1994,981,-1
conf/sigmod/BaulierBGGHJKKMMNNRSSSWW99,datablitz storage manager: main memory database performance for critical applications,"j baulier, p bohannon, s gogate, c gupta, s haldar, s joshi, a khivesera, h korth, p mcilroy, j miller, p narayan, m nemeth, r rastogi, s seshadri, a silberschatz, s sudarshan, m wilder, c wei",sigmod conference,1999,982,-1
journals/sigmod/GroskyFS94,using metadata for the intelligent browsing of structured media objects,"w grosky, f fotouhi, i sethi",sigmod record,1994,983,-1
conf/sigmod/Kohler99,emc information sharing: direct access to mvs data from unix and nt,w kohler,sigmod conference,1999,984,-1
journals/sigmod/Alonso94b,trade press news - announcement and preface,,,1994,985,-1
conf/sigmod/HinneburgK99,clustering methods for large databases: from the past to the future,"a hinneburg, d keim",sigmod conference,1999,986,-1
conf/sigmod/KrishnamurthyBN99,bringing object-relational technology to mainstream,"v krishnamurthy, s banerjee, a nori",sigmod conference,1999,987,-1
journals/sigmod/Rosneblatt94,unix rdbms: the next generation,b rosneblatt,sigmod record,1994,988,-1
journals/sigmod/BarclayBGS94,loading databases using dataflow parallelism,"t barclay, r barnes, j gray, p sundaresan",sigmod record,1994,989,-1
conf/sigmod/Ozsu99,data management issues in electronic commerce (panel),m …zsu,sigmod conference,1999,990,-1
conf/sigmod/Mohan99,a database perspective on lotus domino/notes,c mohan,sigmod conference,1999,991,-1
journals/sigmod/MattosD94,recent design trade-offs in sql3,"n mattos, l demichiel",sigmod record,1994,992,-1
conf/sigmod/FlorescuLMS99,query optimization in the presence of limited access patterns,"d florescu, a levy, i manolescu, d suciu",sigmod conference,1999,993,-1
journals/sigmod/JensenCEGHJ94,a consensus glossary of temporal database concepts,"c jensen, j clifford, r elmasri, s gadia, p hayes, s jajodia",sigmod record,1994,994,-1
conf/sigmod/HaasH99,ripple joins for online aggregation,"p haas, j hellerstein",sigmod conference,1999,995,-1
journals/sigmod/GeppertD94,constructing the next 100 database management systems,"a geppert, k dittrich",sigmod record,1994,996,-1
conf/sigmod/AcharyaGPR99a,join synopses for approximate query answering,"s acharya, p gibbons, v poosala, s ramaswamy",sigmod conference,1999,997,-1
journals/sigmod/Yang94,a hypertext query language for images,l yang,sigmod record,1994,998,-1
conf/sigmod/ChaudhuriMN99,on random sampling over joins,"s chaudhuri, r motwani, v narasayya",sigmod conference,1999,999,-1
journals/sigmod/Segev94,editor's notes,a segev,sigmod record,1994,1000,-1
