idDBLP,title,authors,venue,year,Row_ID,duplicate
conf/sigmod/WitkowskiBBDFGSS03,spreadsheets in rdbms for olap,"a witkowski, s bellamkonda, t bozkaya, g dorman, n folkert, a gupta, l sheng, s subramanian",sigmod conference,2003,260,-1
conf/sigmod/GuoSBS03,xrank: ranked keyword search over xml documents,"l guo, f shao, c botev, j shanmugasundaram",sigmod conference,2003,261,-1
journals/sigmod/KempsterST99,diluting acid,"t kempster, c stirling, p thanisch",sigmod record,1999,262,-1
conf/sigmod/Al-KhalifaYJ03,querying structured text in an xml database,"s al-khalifa, c yu, h jagadish",sigmod conference,2003,263,-1
journals/sigmod/GatziuJSV99,design and management of data warehouses: report on the dmdw'99 workshop,"s gatziu, m jeusfeld, m staudt, y vassiliou",sigmod record,1999,264,-1
conf/sigmod/WangPFY03,vist: a dynamic index method for querying xml data by tree structures,"h wang, s park, w fan, p yu",sigmod conference,2003,265,-1
conf/sigmod/SionAP03,rights protection for relational data,"r sion, m atallah, s prabhakar",sigmod conference,2003,267,-1
journals/sigmod/EisenbergM00,sql standardization: the next steps,"a eisenberg, j melton",sigmod record,2000,268,-1
conf/sigmod/AgrawalES03,information sharing across private databases,"r agrawal, a evfimievski, r srikant",sigmod conference,2003,270,-1
journals/sigmod/DongS00,incremental maintenance of recursive views using relational calculus/sql,"g dong, j su",sigmod record,2000,271,-1
conf/sigmod/SchleimerWA03,winnowing: local algorithms for document fingerprinting,"s schleimer, d wilkerson, a aiken",sigmod conference,2003,272,-1
conf/sigmod/JohnsonD03,data quality and data cleaning: an overview,"t johnson, t dasu",sigmod conference,2003,273,-1
journals/sigmod/Jagadish00,acm-sigmod digital review,h jagadish,sigmod record,2000,274,-1
journals/sigmod/CeriKKLOSV00,sigmod sister societies,"s ceri, l kalinichenko, m kitsuregawa, h lu, z …zsoyoglu, r snodgrass, v vianu",sigmod record,2000,275,-1
conf/sigmod/GuptaLM03,birn-m: a semantic mediator for solving real-world neuroscience problems,"a gupta, b ludšscher, m martone",sigmod conference,2003,276,-1
conf/sigmod/AgrawalK03,a system for watermarking relational databases,"r agrawal, p haas, j kiernan",sigmod conference,2003,277,-1
journals/sigmod/PaepckeGRC00,beyond document similarity: understanding value-based search and browsing technologies,"a paepcke, h garcia-molina, g rodr’guez-mulˆ, j cho",sigmod record,2000,279,-1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,aurora: a data stream management system,"d abadi, d carney, u ‚etintemel, m cherniack, c convey, c erwin, e galvez, m hatoun, a maskey, a rasin, a singer, m stonebraker, n tatbul, y xing, r yan, s zdonik",sigmod conference,2003,280,-1
conf/sigmod/Ullman03,improving the efficiency of database-system teaching,j ullman,sigmod conference,2003,281,-1
journals/sigmod/BonifatiC00,comparative analysis of five xml query languages,"a bonifati, s ceri",sigmod record,2000,282,-1
journals/sigmod/LiefkeS00,an extensible compressor for xml data,"h liefke, d suciu",sigmod record,2000,283,-1
conf/sigmod/2003,"proceedings of the 2003 acm sigmod international conference on management of data, san diego, california, usa, june 9-12, 2003",,,2003,284,-1
journals/sigmod/Vassilakis00,an optimisation scheme for coalesce/valid time selection operator sequences,c vassilakis,sigmod record,2000,285,-1
conf/sigmod/Mamoulis03,efficient processing of joins on set-valued attributes,n mamoulis,sigmod conference,2003,286,-1
journals/sigmod/PourabbasR00,hierarchies and relative operators in the olap environment,"e pourabbas, m rafanelli",sigmod record,2000,287,-1
conf/sigmod/JagatheesanR03,data grid management systems,"a jagatheesan, a rajasekar",sigmod conference,2003,288,-1
conf/sigmod/ChengKP03,evaluating probabilistic queries over imprecise data,"r cheng, d kalashnikov, s prabhakar",sigmod conference,2003,289,-1
journals/sigmod/RoddickABDEGHLMMMW00,evolution and change in data management - issues and directions,"j roddick, l al-jadir, l bertossi, m dumas, f estrella, h gregersen, k hornsby, j lufter, f mandreoli, t mšnnistš, e mayol, l wedemeijer",sigmod record,2000,290,-1
conf/sigmod/OlstonJW03,adaptive filters for continuous queries over distributed data streams,"c olston, j jiang, j widom",sigmod conference,2003,291,-1
journals/sigmod/LabrinidisR00,generating dynamic content at database-backed web servers: cgi-bin vs. mod_perl,"a labrinidis, n roussopoulos",sigmod record,2000,292,-1
journals/sigmod/Palpanas00,knowledge discovery in data warehouses,t palpanas,sigmod record,2000,293,-1
conf/sigmod/AbiteboulBCMM03,dynamic xml documents with distribution and replication,"s abiteboul, a bonifati, g cobena, i manolescu, t milo",sigmod conference,2003,294,-1
conf/sigmod/BabcockCD03,dynamic sample selection for approximate query processing,"b babcock, s chaudhuri, g das",sigmod conference,2003,296,-1
conf/sigmod/ShenNSHS03,cmvf: a novel dimension reduction scheme for efficient indexing in a large image database,"j shen, a ngu, j shepherd, d huynh, q sheng",sigmod conference,2003,297,-1
journals/sigmod/WestmannKHM00,the implementation and performance of compressed databases,"t westmann, d kossmann, s helmer, g moerkotte",sigmod record,2000,298,-1
conf/sigmod/BornhovdAKMPR03,dbcache: middle-tier database caching for highly scalable e-business architectures,"c bornhšvd, m altinel, s krishnamurthy, c mohan, h pirahesh, b reinwald",sigmod conference,2003,299,-1
journals/sigmod/VetterliVS00,metadata standards for data warehousing: open information model vs. common warehouse metamodel,"t vetterli, a vaduva, m staudt",sigmod record,2000,300,-1
conf/sigmod/DeHaanTCO03,a comprehensive xquery to sql translation using dynamic interval encoding,"d dehaan, d toman, m consens, m …zsu",sigmod conference,2003,301,-1
journals/sigmod/ClementiniF00,spatial operators,"e clementini, p felice",sigmod record,2000,302,-1
conf/sigmod/CranorJSS03,gigascope: a stream database for network applications,"c cranor, t johnson, o spatscheck, v shkapenyuk",sigmod conference,2003,304,-1
conf/sigmod/Bierman03,formal semantics and analysis of object queries,g bierman,sigmod conference,2003,305,-1
journals/sigmod/WuY00,report on second international workshop on advanced issues of e-commerce and web-based information systems,,,2000,306,-1
journals/sigmod/ArpinarD00,provision of market services for eco compliant electronic market places,"s arpinar, a dogac",sigmod record,2000,307,-1
conf/sigmod/SunAA03,hardware acceleration for spatial selections and joins,"c sun, d agrawal, a abbadi",sigmod conference,2003,308,-1
conf/sigmod/ReissK03,a characterization of the sensitivity of query optimization to storage access cost parameters,"f reiss, t kanungo",sigmod conference,2003,309,-1
journals/sigmod/KantM00,"workshop on performance and architecture of web servers (paws-2000, held in conjection with sigmetrics-2000)",,,2000,310,-1
conf/sigmod/LometT03,a theory of redo recovery,"d lomet, m tuttle",sigmod conference,2003,311,-1
journals/sigmod/LudwigG00,report in isdo '00: the caise*00 workshop on infrastructures for dynamic business-to-business service outsourcinga,,,2000,312,-1
journals/sigmod/Cruz00,sigmod digital symposium collection (disc) editor's message,,,2000,313,-1
conf/sigmod/DeshpandeNGS03,cache-and-query for wide area sensor databases,"a deshpande, s nath, p gibbons, s seshan",sigmod conference,2003,314,-1
conf/sigmod/LiBKN03,composing xsl transformations with xml publishing views,"c li, p bohannon, h korth, p narayan",sigmod conference,2003,315,-1
journals/sigmod/Naughton00,sigmod'2000 program chair's message,,,2000,316,-1
conf/sigmod/PapadiasTFS03,an optimal and progressive algorithm for skyline queries,"d papadias, y tao, g fu, b seeger",sigmod conference,2003,317,-1
journals/sigmod/Mendelzon00,information director's message,,,2000,318,-1
journals/sigmod/Ley00,sigmod anthology editor's message,,,2000,319,-1
conf/sigmod/CuiOTS03,contorting high dimensional data for efficient main memory processing,"b cui, b ooi, j su, k tan",sigmod conference,2003,320,-1
conf/sigmod/Stonebraker03,visionary: a next generation visualization system for databases,m stonebraker,sigmod conference,2003,322,-1
journals/sigmod/LeeC00,comparative analysis of six xml schema languages,"d lee, w chu",sigmod record,2000,323,-1
conf/sigmod/Raghavan03,extracting and exploiting structure in text search,p raghavan,sigmod conference,2003,324,-1
journals/sigmod/Hammer00,treasurer's message,,,2000,325,-1
conf/sigmod/Seshadri03,building notification services with microsoft sqlserver,p seshadri,sigmod conference,2003,326,-1
journals/sigmod/Ozsoyoglu00,vice chair's message,,,2000,327,-1
conf/sigmod/Shivakumar03,google in a box - building the google search appliance,n shivakumar,sigmod conference,2003,328,-1
conf/sigmod/Zeller03,nonstop sql/mx publish/subscribe: continuous data streams in transaction processing,h zeller,sigmod conference,2003,329,-1
conf/sigmod/Colliat03,data management challenges in crm,g colliat,sigmod conference,2003,331,-1
journals/sigmod/PoessF00,new tpc benchmarks for decision support and web commerce,"m pšss, c floyd",sigmod record,2000,332,-1
conf/sigmod/GotoK03,integration of electronic tickets and personal guide system for public transport using mobile terminals,"k goto, y kambayashi",sigmod conference,2003,333,-1
journals/sigmod/Bussche00,constraint databases: a tutorial introduction,j bussche,sigmod record,2000,334,-1
conf/sigmod/PadmanabhanBMCH03,multi-dimensional clustering: a new data layout scheme in db2,"s padmanabhan, b bhattacharjee, t malkemus, l cranston, m huras",sigmod conference,2003,335,-1
journals/sigmod/TheodoridisN00,generating spatiotemporal datasets on the www,"y theodoridis, m nascimento",sigmod record,2000,336,-1
journals/sigmod/Halevy00,theory of answering queries using views,a halevy,sigmod record,2000,337,-1
conf/sigmod/KriegelBKPS03,using sets of feature vectors for similarity search on voxelized cad objects,"h kriegel, s brecheisen, p kršger, m pfeifle, m schubert",sigmod conference,2003,338,-1
journals/sigmod/RashidS00,object database evolution using separation of concerns,"a rashid, p sawyer",sigmod record,2000,339,-1
conf/sigmod/Aggarwal03,a framework for change diagnosis of data streams,c aggarwal,sigmod conference,2003,340,-1
conf/sigmod/ChaudhuriKN03,on relational support for xml publishing: beyond sorting and tagging,"s chaudhuri, r kaushik, j naughton",sigmod conference,2003,341,-1
journals/sigmod/Jhingran00,moving up the food chain: supporting e-commerce applications on databases,a jhingran,sigmod record,2000,342,-1
journals/sigmod/RossIJP00,reminiscences on influential papers,,,2000,343,-1
conf/sigmod/KimC03,qcluster: relevance feedback using adaptive clustering for content-based image retrieval,"d kim, c chung",sigmod conference,2003,344,-1
conf/sigmod/Krishnamurthy03,oracle xml db repository,v krishnamurthy,sigmod conference,2003,345,-1
journals/sigmod/CasatiDS00,vldb workshop on technologies in e-services (tes),,,2000,346,-1
journals/sigmod/Snodgrass00c,sigmod program review,,,2000,347,-1
conf/sigmod/Pruscino03,oracle rac: architecture and performance,a pruscino,sigmod conference,2003,348,-1
conf/sigmod/Bosworth03,the future of web services - i,a bosworth,sigmod conference,2003,349,-1
journals/sigmod/PossasMCR00,using quantitative information for efficient association rule generation,"b p™ssas, w jr., m carvalho, r resende",sigmod record,2000,350,-1
conf/sigmod/Cabrera03,the future of web services - ii,f cabrera,sigmod conference,2003,351,-1
journals/sigmod/HasselbringHHKRRS00,"research and practice in federated information systems, report of the efis '2000 international workshop",,,2000,352,-1
conf/sigmod/GangulyGR03,processing set expressions over continuous update streams,"s ganguly, m garofalakis, r rastogi",sigmod conference,2003,353,-1
journals/sigmod/Franklin00b,editor's notes,m franklin,sigmod record,2000,354,-1
journals/sigmod/YuenCLL00,cache invalidation scheme for mobile computing systems with real-time data,"j yuen, e chan, k lam, h leung",sigmod record,2000,355,-1
conf/sigmod/ChaudhuriGGM03,robust and efficient fuzzy match for online data cleaning,"s chaudhuri, k ganjam, v ganti, r motwani",sigmod conference,2003,356,-1
conf/sigmod/KementsietsidisAM03,mapping data in peer-to-peer systems: semantics and algorithmic issues,"a kementsietsidis, m arenas, r miller",sigmod conference,2003,357,-1
journals/sigmod/BernsteinHP00,a vision of management of complex models,"p bernstein, a halevy, r pottinger",sigmod record,2000,358,-1
conf/sigmod/StoltePAG03,scientific data repositories: designing for a moving target,"e stolte, c praun, g alonso, t gross",sigmod conference,2003,359,-1
journals/sigmod/Snodgrass00b,chair's message,,,2000,360,-1
conf/sigmod/GuptaS03,stream processing of xpath queries with predicates,"a gupta, d suciu",sigmod conference,2003,361,-1
journals/sigmod/CarmelMS01,xml and information retrieval: a sigir 2000 workshop,,,2001,362,-1
journals/sigmod/BoscMP01,report on the fourth international conference on flexible query answering systems,,,2001,363,-1
conf/sigmod/PengC03,xpath queries on streaming data,"f peng, s chawathe",sigmod conference,2003,364,-1
conf/sigmod/ZhangZPTL03,location-based spatial queries,"j zhang, m zhu, d papadias, y tao, d lee",sigmod conference,2003,365,-1
journals/sigmod/MeltonMJKSZ01,sql and management of external data,"j melton, j michels, v josifovski, k kulkarni, p schwarz, k zeidenstein",sigmod record,2001,366,-1
journals/sigmod/MillerHHYHFP01,the clio project: managing heterogeneity,"r miller, m hern‡ndez, l haas, l yan, c ho, r fagin, l popa",sigmod record,2001,367,-1
conf/sigmod/MaddenFHH03,the design of an acquisitional query processor for sensor networks,"s madden, m franklin, j hellerstein, w hong",sigmod conference,2003,368,-1
conf/sigmod/MinPC03,xpress: a queriable compression for xml data,"j min, m park, c chung",sigmod conference,2003,369,-1
journals/sigmod/BertinoEH01,quality of service in multimedia digital libraries,"e bertino, a elmagarmid, m hacid",sigmod record,2001,370,-1
conf/sigmod/QunLO03,d(k)-index: an adaptive structural summary for graph-structured data,"c qun, a lim, k ong",sigmod conference,2003,371,-1
